"","GRID_ID","Dist2Coast","dif_dist_all","lon_first_point","lat_first_point"
"68","GN-123",1.77752400098523,1281.68123703879,-99.7941265481539,16.7951633191169
"69","GK-121",1.63569383561388,1271.06032378642,-99.8020573183516,16.7995467849527
"70","CC-63",2.35360430002287,1270.03882896137,-100.098139401239,16.9689629533219
"71","CC-64",2.02057420473738,1245.36956770734,-100.098139401239,16.9660432744593
"72","CB-62",2.79379515162982,1182.11246339793,-100.100782991305,16.9733423852035
"73","GU-123",2.92178689875596,1171.611883097,-99.7756214176928,16.7937021404832
"74","GH-118",2.26121226342003,1171.55319373552,-99.8099880885492,16.8097744798469
"75","CH-63",2.8650859664719,1170.65192272847,-100.084921450909,16.9704227752998
"76","CR-66",2.72552140727699,1170.61097463356,-100.05848555025,16.9616636723479
"77","BD-61",0.623570378799404,1170.48817430873,-100.164229151987,16.9762619505579
"78","BK-57",2.53531549125765,1170.41527443868,-100.145724021526,16.9864800703193
"79","GL-125",0.879147533126173,1168.95645184736,-99.7994137282857,16.7893185396887
"80","GI-117",2.52891354670446,1164.08575369248,-99.8073444984833,16.8112355338562
"81","CC-65",1.68629491204945,1163.1842194976,-100.098139401239,16.9631235510648
"82","CQ-65",2.7984707147955,1163.14952051745,-100.061129140316,16.9631235510648
"83","GJ-121",1.61967277271029,1159.30186681138,-99.8047009084175,16.8010079185932
"84","GM-125",0.927618275015709,1150.13883955987,-99.7967701382198,16.7878573160757
"85","GK-122",1.3609507457422,1148.95635068305,-99.8020573183516,16.7966244856436
"86","CB-63",2.4581549580129,1148.03181747584,-100.100782991305,16.9704227752998
"87","BD-63",0.0484699730349156,1127.63290241979,-100.164229151987,16.9704227752998
"88","GT-123",2.86661977240176,1125.64392032765,-99.7782650077586,16.7951633191169
"89","GS-124",2.2852318178622,1125.64392025242,-99.7809085978245,16.7907797511983
"90","GH-119",1.94414867476341,1125.60056552197,-99.8099880885492,16.8068523380623
"91","CQ-67",2.14998351643775,1124.730360623,-100.061129140316,16.9572839672702
"92","CG-65",1.96720443729491,1124.72816876275,-100.087565040975,16.9631235510648
"93","BJ-58",2.26231859383409,1124.56426755847,-100.148367611592,16.9850203723838
"94","GN-124",1.51118814039826,1110.49064227237,-99.7941265481539,16.7922409514634
"95","GU-124",2.65849622912836,1091.54984041337,-99.7756214176928,16.7907797511983
"96","GT-124",2.60350939689054,1091.45969718628,-99.7782650077586,16.7922409514634
"97","GS-123",2.55010679274502,1091.45549179078,-99.7809085978245,16.7937021404832
"98","GI-119",1.91568649729982,1091.42221026317,-99.8073444984833,16.8053912494287
"99","CE-66",1.48493183377442,1090.57161215461,-100.092852221107,16.9602037814266
"100","CQ-66",2.47330331559697,1090.53733742863,-100.061129140316,16.9602037814266
"101","BE-62",0.273525187660459,1090.45985784311,-100.161585561921,16.9718825859272
"102","BD-62",0.311958849029838,1090.41836185661,-100.164229151987,16.9733423852035
"103","GR-125",1.96825234221144,1090.064651742,-99.7835521878904,16.7893185396887
"104","CB-64",2.12384082978252,1089.05598011124,-100.100782991305,16.9675031199946
"105","GR-124",2.23584593908167,1069.55188434978,-99.7835521878904,16.7922409514634
"106","GL-126",0.614561831441372,1069.53986601966,-99.7994137282857,16.78639608208
"107","GI-116",2.84207855676948,1061.84809126827,-99.8073444984833,16.8141576089644
"108","GQ-124",1.92526930821951,1054.43686058388,-99.7861957779563,16.7907797511983
"109","CH-64",2.5387454849605,1053.59273383044,-100.084921450909,16.9675031199946
"110","GP-125",1.6093352496193,1043.41907114084,-99.7888393680222,16.7893185396887
"111","DM-80",0.144083271377283,1042.82869128523,-100.002970159765,16.9193222510036
"112","CP-65",2.88413923622766,1037.72162307621,-100.063772730382,16.9645834184355
"113","GK-123",1.09200078836907,1036.87039995385,-99.8020573183516,16.7937021404832
"114","GO-125",1.30059999148582,1035.04815212216,-99.7914829580881,16.7878573160757
"115","GO-122",2.09561791430365,1005.16609493751,-99.7914829580881,16.7966244856436
"116","GJ-122",1.33309432160085,974.821212025262,-99.8047009084175,16.7980856409225
"117","GG-117",2.32431884639128,974.787409655052,-99.8126316786151,16.8112355338562
"118","GH-117",2.58148040525867,974.787409568015,-99.8099880885492,16.8126965774689
"119","DA-76",0.21235610627401,974.139587026744,-100.034693240556,16.9310035947157
"120","CE-68",0.824122438002102,974.048849640141,-100.092852221107,16.954364106884
"121","CF-68",1.06932300415606,974.048849551567,-100.090208631041,16.9558240431776
"122","CB-65",1.79153641331485,974.042544078819,-100.100782991305,16.9645834184355
"123","CP-68",1.90123047979209,974.041300381252,-100.063772730382,16.9558240431776
"124","BE-60",0.896748338899849,973.894911894479,-100.161585561921,16.9777217157753
"125","BJ-57",2.57405128656055,973.840592667497,-100.148367611592,16.9879397560359
"126","GN-125",1.2402891588341,967.137195890004,-99.7941265481539,16.7893185396887
"127","GO-124",1.56345809891257,964.173839537394,-99.7914829580881,16.7907797511983
"128","GQ-125",1.65178077471056,959.324750712806,-99.7861957779563,16.7878573160757
"129","GP-124",1.88562456801724,959.182520769578,-99.7888393680222,16.7922409514634
"130","CA-63",2.23741385464819,958.360418680949,-100.10342658137,16.968962953322
"131","GQ-123",2.19532506742918,949.478521078981,-99.7861957779563,16.7937021404832
"132","DA-77",5.60729461113552e-06,943.808388657343,-100.034693240556,16.9280833271632
"133","GK-124",0.821927758138351,940.340328776353,-99.8020573183516,16.7907797511983
"134","GN-126",0.986788400667192,938.659946272835,-99.7941265481539,16.78639608208
"135","GT-125",2.34128274017382,926.355757726572,-99.7782650077586,16.7893185396887
"136","GR-123",2.50650439175426,926.251964882375,-99.7835521878904,16.7951633191169
"137","GI-120",1.61822775599042,926.239992858044,-99.8073444984833,16.8024690401233
"138","GH-116",2.88108533624367,926.214385714558,-99.8099880885492,16.8156186292016
"139","CF-67",1.39566348566769,925.525733815142,-100.090208631041,16.9587438800202
"140","BD-64",0.0481382945785263,924.889133428854,-100.164229151987,16.9675031199946
"141","BC-63",0.048999730196506,890.497450919406,-100.166872742053,16.9689629533219
"142","JB-154",1.71541207873687,860.140726203878,-99.6196496065007,16.7045490496421
"143","GM-126",0.665141586710641,859.266976346095,-99.7967701382198,16.7849348368425
"144","EC-87",0.0386803740494962,859.260182379547,-99.9606727196095,16.8988781568789
"145","EE-89",0.00778331201102393,859.260182225648,-99.9553855394777,16.8930365798067
"146","EG-91",0.295026846762067,859.260181917253,-99.9500983593459,16.8871948218579
"147","EM-97",0.0076501565181842,859.260180065982,-99.934236819849,16.8696684633038
"148","EO-99",0.0495372748789685,859.260179140864,-99.9289496397172,16.8638259824003
"149","ES-103",0.126565459547643,859.260176828349,-99.9183752794537,16.8521404788462
"150","EU-105",0,859.260076327237,-99.9130880993219,16.8462974563058
"151","ET-105",0,859.25708882014,-99.9157316893878,16.8477582286439
"152","EI-93",0.000356677855640096,859.246057688909,-99.9448111792142,16.8813528830878
"153","EQ-101",0,859.238967697323,NA,NA
"154","EK-95",6.01650145878611e-05,859.233697825303,-99.9395239990824,16.8755107635514
"155","EV-106",0.00131142558803193,859.192720331775,-99.9104445092561,16.8448366726905
"156","EN-99",0,859.192621500321,-99.9315932297831,16.8652866193448
"157","EV-107",0.0014050031261855,859.177377690787,-99.9097126095733,16.8407017543827
"158","ET-104",0.0845501909255982,859.174648788596,-99.9157316893878,16.8506797403448
"159","EQ-102",0,859.173050798215,NA,NA
"160","ER-103",0.000267753385241679,859.156193150536,NA,NA
"161","ER-102",0.000404833728158336,859.140880949635,-99.9210188695196,16.8565226275225
"162","EL-97",0,859.083318336756,-99.9368804090165,16.8711290550894
"163","EN-98",0.0365476939521969,859.065694291963,-99.9315932297831,16.8682078602272
"164","CH-65",2.21240509948403,859.03701212776,-100.084921450909,16.9645834184355
"165","EP-100",0,859.034674536406,-99.9263060496513,16.8623653341683
"166","CQ-68",1.8266638124236,859.033666911509,-100.061129140316,16.954364106884
"167","CP-69",1.57452392210795,859.030354421548,-100.063772730382,16.9529041601087
"168","CR-68",2.0788819041034,859.030352168862,-100.05848555025,16.9558240431776
"169","ES-104",0,859.028959892797,-99.9183752794537,16.8492189905637
"170","CH-68",1.23338375098481,859.027009198238,-100.084921450909,16.9558240431776
"171","CD-68",0.92543324702829,859.027009197992,-100.095495811173,16.9558240431776
"172","CK-67",1.64264506396514,859.020323180052,-100.076990680712,16.9572839672702
"173","EU-106",0.000321334132214958,859.010166918178,-99.9130880993219,16.8433758777989
"174","CS-67",2.33299646165223,859.003637856864,-100.055841961083,16.9572839672702
"175","CS-66",2.65441979493953,858.9969559416,-100.055841961083,16.9602037814266
"176","EM-98",0,858.973330473976,-99.934236819849,16.8667472458605
"177","EL-96",0.0155827159300087,858.95874557464,-99.9368804090165,16.8740502056439
"178","EU-104",0.0493898963668123,858.946683177655,-99.9130880993219,16.8492189905637
"179","EJ-95",0,858.930662213189,-99.9421675891483,16.8769713101644
"180","EO-100",0,858.924164051007,-99.9293837694429,16.8591960991786
"181","BJ-59",1.95058580936417,858.906833662154,-100.148367611592,16.982100944155
"182","BK-58",2.22358279852725,858.903507160965,-100.145724021526,16.9835606639484
"183","BC-60",0.66450886088852,858.900152437583,-100.166872742053,16.9777217157753
"184","GK-125",0.562128147909179,858.896654610434,-99.8020573183516,16.7878573160757
"185","ES-102",0.0764101824717844,858.866214566684,-99.9183752794537,16.8550619228657
"186","BK-56",2.84704827572363,858.843315567272,-100.145724021526,16.9893994303917
"187","BI-56",2.61268305543416,858.843315566566,-100.151011201658,16.9893994303917
"188","BH-56",2.6511167168061,858.839998685568,-100.153654791724,16.9908590933861
"189","EJ-94",0.0413105603888191,858.80950402888,-99.9421675891483,16.8798923703633
"190","EH-93",0.000254142391916682,858.761357108219,-99.9474547692801,16.8828133845144
"191","ET-106",0,858.730148055385,-99.9155627522155,16.8445566200404
"192","EV-105",0.183830535213799,858.608656345077,-99.9104445092561,16.8477582286439
"193","ER-104",0,858.596076755362,-99.9210188695196,16.8506797403448
"194","EO-98",0.174706704368399,858.572447760044,-99.9289496397172,16.8667472458605
"195","EQ-100",0,858.541314605031,NA,NA
"196","EI-94",0,858.516953905746,-99.9448111792142,16.8784318463417
"197","EL-98",0,858.492163673766,-99.9368804090165,16.8682078602272
"198","ET-103",0.38595345119705,858.448530654525,-99.9157316893878,16.8536012060668
"199","EH-92",0.211524582460124,858.428934048221,-99.9474547692801,16.8857343543301
"200","EN-100",0,858.284585835855,-99.9315932297831,16.8623653341683
"201","ER-105",0.00901630910005413,858.283181339531,-99.9210188695196,16.8477582286439
"202","EM-96",0.149255961538967,858.282426965072,-99.934236819849,16.8725896364428
"203","EW-105",0,858.235680920533,-99.9091878587,16.8433758777989
"204","EU-107",0.141498152513951,858.227583436144,-99.9130880993219,16.8404542533303
"205","GO-123",1.82286075575556,858.222421704817,-99.7914829580881,16.7937021404832
"206","ER-101",0,858.220682225876,-99.9210188695196,16.8594440029855
"207","EQ-103",0,858.188380611508,NA,NA
"208","ED-89",0,858.056953345645,-99.9580291295436,16.8944969908192
"209","EU-103",0.295372031905712,857.933211736239,-99.9130880993219,16.8521404788462
"210","EP-99",0.132225390922278,857.880474535139,-99.9263060496513,16.8652866193448
"211","EH-94",0.000600559664393648,857.787115363038,-99.94729550876,16.8791679577266
"212","EK-94",0.172941689920977,857.758940677693,-99.9395239990824,16.8784318463417
"213","EF-91",0.139257700593594,857.751239641256,-99.9527419494118,16.8886552780844
"214","EK-96",0,857.596197825533,NA,NA
"215","ES-101",0.240200344482225,857.578588476401,-99.9183752794537,16.8579833208961
"216","CA-62",2.57357620571859,857.453835475764,-100.10342658137,16.9718825859272
"217","ET-107",0.000317694956967362,857.442619809098,-99.9154943535914,16.8415216243488
"218","EJ-96",0,857.402766370634,-99.9435440587936,16.8731645189298
"219","EQ-104",0.000509791197104146,857.39373278121,NA,NA
"220","EV-104",0.264018017212554,857.346719066634,-99.9104445092561,16.8506797403448
"221","EN-97",0.263580860400249,857.339957409531,-99.9315932297831,16.8711290550894
"222","EF-90",0.185789429381298,857.211105220895,-99.9527419494118,16.8915761574894
"223","EQ-99",0.0574007909242064,857.059289322825,-99.9236624595855,16.8638259824003
"224","EK-97",0,857.002433416626,NA,NA
"225","ET-102",0.405808884916557,856.859155253718,-99.9157316893878,16.8565226275225
"226","EW-104",0.00209045185287174,856.776123036213,-99.9079444259551,16.8462974563058
"227","EI-92",0.210669247773627,856.660204020535,-99.9448111792142,16.8842738755019
"228","EL-95",0.189775464597767,856.403684364389,-99.9368804090165,16.8769713101644
"229","EI-95",0,856.370045833422,-99.9442523570389,16.8744944516597
"230","EO-97",0.352030876160664,856.254927333011,-99.9289496397172,16.8696684633038
"231","ER-100",0,856.154651924063,-99.9210188695196,16.8623653341683
"232","ET-108",0.000556906194994258,856.148192160808,-99.9157316893878,16.8389934246148
"233","EU-102",0.621881728262354,856.088607012799,-99.9130880993219,16.8550619228657
"234","EG-92",0.0115847909227014,855.782498329826,-99.9500983593459,16.8842738755019
"235","ES-107",0.000190017155508447,855.776449893511,-99.9183571837906,16.8404242543531
"236","EV-103",0.445336716929083,855.286468401575,-99.9104445092561,16.8536012060668
"237","ES-100",0.200879287647052,855.209388504803,-99.9183752794537,16.8609046746497
"238","EP-98",0.472034190922976,855.095470119605,-99.9263060496513,16.8682078602272
"239","EM-95",0.349224598240167,854.910917332713,-99.934236819849,16.8755107635514
"240","EJ-93",0.164338411238644,854.562404617474,-99.9421675891483,16.8828133845144
"241","EW-103",0.125654144742069,854.467262447858,-99.9078009191902,16.8521404788462
"242","ET-109",0.0569230702449537,854.268831612686,-99.9157316893878,16.8360717325062
"243","GP-126",1.34203538387254,854.257305081351,-99.7888393680222,16.78639608208
"244","ET-101",0.517782572054283,854.238940810186,-99.9157316893878,16.8594440029855
"245","EQ-98",0.378583089123298,853.905893084651,-99.9236624595855,16.8667472458605
"246","EG-90",0.420132768840259,853.662985571711,-99.9500983593459,16.8901157238682
"247","EX-104",0.00201017833580097,853.44709232739,-99.9051573291243,16.8506797403448
"248","EN-96",0.488661036474134,853.376300305397,-99.9315932297831,16.8740502056439
"249","EU-101",0.744600726011297,853.263129403959,-99.9130880993219,16.8579833208961
"250","ES-108",0.000324066823190003,852.925825919065,-99.9181840451977,16.8372155563973
"251","BC-62",0.0497404474590767,852.923189492835,-100.166872742053,16.9718825859272
"252","CG-66",1.64086405181822,852.888294487734,-100.087565040975,16.9602037814266
"253","CP-66",2.55650295194382,852.88822847743,-100.063772730382,16.9616636723479
"254","ER-99",0.248151724343627,852.714971197878,-99.9210188695196,16.8652866193448
"255","BH-58",2.02789356556703,852.706129723882,-100.153654791724,16.9850203723838
"256","BG-57",2.06632722693662,852.705024208109,-100.15629838179,16.9864800703193
"257","EG-93",0.000584075475810189,852.573141175586,-99.9501533335464,16.8803093856679
"258","EE-90",0,852.507599930915,-99.9553855394777,16.8901157238682
"259","EK-93",0.350094392672241,852.408656251284,-99.9395239990824,16.8813528830878
"260","EV-102",0.713148527105458,852.293816572336,-99.9104445092561,16.8565226275225
"261","EO-96",0.587653493765447,851.854474009664,-99.9289496397172,16.8725896364428
"262","ES-109",0.000558461632967038,851.807891135266,-99.9183752794537,16.8346108699746
"263","ES-99",0.338575628872679,851.541226494718,-99.9183752794537,16.8638259824003
"264","EW-102",0.457654809144768,851.339222813661,-99.9078009191902,16.8550619228657
"265","EX-103",0.273110671193587,850.40494820375,-99.9051573291243,16.8536012060668
"266","ET-100",0.523564933887102,850.396353361259,-99.9157316893878,16.8623653341683
"267","EP-97",0.687584205197315,850.376072968867,-99.9263060496513,16.8711290550894
"268","EL-94",0.449844197064291,850.321570066854,-99.9368804090165,16.8798923703633
"269","EH-91",0.54900523367766,850.10876366847,-99.9474547692801,16.8886552780844
"270","EY-103",0.0912905700441988,849.49469575425,-99.9025137390584,16.8521404788462
"271","ED-90",0,849.453132826435,-99.9580291295436,16.8915761574894
"272","EU-100",0.788947437143168,849.28746279147,-99.9130880993219,16.8609046746497
